2113	1	a	 Early Access Review
5400	1	a	good game on pc
974	1	a	 Early Access Review
5564	1	a	Fan of warhammer and love breaking peoples hopes and dreams? Thats what i thought, buy and enjoy the bone crushing action with all the Strategy of the board game
3251	1	a	 Early Access Review
1360	1	a	 Early Access Review
5292	0	a	'Cannot connect to NSS5 Network'. I am connected to the internet. I am running Steam in Online Mode. If I can't connect the NSS5 Network, you can't create a new game. I am unable to play this. If a game is LITERALLY unplaable, it has dramatically failed Game Design 101.  *slow sarcastic clap*
139	1	a	Oh, now I know the proper name - AaAaAA!. The game is totally awesome, and I recomend that one to you. Just try it.
4154	1	a	 Early Access Review
3740	1	a	 Early Access Review
1537	1	a	 Early Access Review
3125	1	a	Think Mario Kart or Worms for lovers of platformers. You can easily dip in and out of this so you can either play a couple of quick rounds or spend longer trying to improve.  Personally I find it funny when I manage to show a rare moment of brilliance by clawing my way to the front of the pack only to destroy myself in a comedy of errors in quick succession. Your mileage may vary.   Sometimes you'll get stuck with a group that favours voting for the same couple of fan made levels which I personally find a bit tedious to play but there is a good variety of stages both official and fan made.  It's up to you whether you want to just play casually or build on your skils and work you way through the level rankings but either way there is fun to be had and it never feels like a real chore.
2064	1	a	 Early Access Review
2794	1	a	 Early Access Review
20	1	a	My Take: A frantic paced game where you attempt to reach perfection on each level and will not rest until you have five stars. Rude gesture to all the protesters out there.   Graphics: Simple polygons, but everything is distinctive enough that you can make out what's what during high speeds.  Sound: Enough entertaining noises to distract you from how annoyed you are.  Music: Not good enough to listen to on its own, but well suits the pace of the game.  Controls: Standard look and movement bindings, but I should figure out better bindings for the other actions. I end up accidentally pressing a wrong key at inopportune times.  Did I Finish It: Not 100%, but I got to the end.  Will I Play it Again: Depends on how much content is in AaaaaAAaaaAAAaaAAAAaAAAAA!!!, which I have yet to play. It's is supposed to have the same levels remastered, so I'm going to say no.  Should You Buy It: If the above holds true, they're the same price so don't bother.
3820	1	a	 Early Access Review
1809	1	a	i would like to inform the community that i experienced a (glitch) where the timer that brings the kill walls. if someone beats the rest while its explodes then the game will freeze all characters. (game stil functions normally but nobody can move) other than that the game is great and i would reccomend to all my friends that arent already dead from the bombing in syria
1272	1	a	 Early Access Review
4447	0	a	This game could EASILY have become the best sim racing game on steam but is completely ruined by its terrible paywall system that they have. The visuals are very pleasing to the eye and the physics and sound add up to it to make the game feel like a very high end sim. Sadly the microtransaction hell that Sector 3 threw in really ruined the perfect opportunity to make the best simulator for racing fans to enjoy.   Its very depressing because RACE '07 and GTR 2 were both excellent and iconic simulation racing games. Maybe if they had followed the path of their previous games, RaceRoom wouldve been a simulator far better than Assetto Corsa, iRacing, or rFactor2 couldve ever been.  but no matter what i say, this is gonna get downvoted to hell because fanboys cant take having their beloved software being judged, and thats absolutely pathetic.    'Scores'
4584	1	a	The best sound and FFB of any racing game at the moment and everything else is on par with the others such as Assetto and pCars. Buy into it as much or as little as you want. Stand out for me is Zolder, Portimao, Laguna Seca and of course the Nordshleife.
5551	1	a	Respectable adaptation of the tabletop turn-based strategy game from the Warhammer universe. It has its own weird quirks, but once you learn the system, its worth it. NOBODY plays real-time. Just don't.
5154	0	a	Well I thought Origin asked too much (aka EA) when it comes to their microstransactions for all their games. While the client for the game might be free for Raceroom. The rest of the cars and tracks (you get a handful for free) cost approx $3/$5 respecitvely. Mind you it is just 1 Model of Car, not variations, like all BMW's M Class. Now the tracks probably are reasonable, but I have not bought 1 to see just how close to the real thing they are. If they are like the included tracks that you get for free, I might be able to see buying a track. Right now you can probably with the Easter Sale pick up 4-5 cars for around $6, tracks maybe 2 for the same $6.   Note, if you have money in your Steam Wallet, you can convert them to the currency used to buy the tracks and cars.  So I would wait and see if they do any really special promotion with multiple cars for a low price. The DTM package, has 3 cars, with multiple paint schemes/team versions, but I don't know if that is really worthwhile. They do include several tracks in the package. So for right now, with the game still, sort, in a beta to release candidate status, depends on who you talk to and what you consider aa final release. But you can clearly see they state 'Open Beta' as of April 10, 2014.
1521	1	a	 Early Access Review
1326	1	a	 Early Access Review
3524	1	a	 Early Access Review
4127	1	a	 Early Access Review
2642	1	a	 Early Access Review
4548	1	a	its like a demo, for extra cars,maps you have to pay
1385	1	a	 Early Access Review
923	1	a	 Early Access Review
3669	1	a	 Early Access Review
4927	0	a	how to register account???
924	1	a	 Early Access Review
5414	1	a	Greatest cricket game ever .
3386	1	a	 Early Access Review
