1	1	a	  Orcs Must Die! is a fun and simple tower defense game:    - Casual and easy to learn: you can play for less than an hour and still have fun! - Lots of different orcs to kill: melee orcs, range orcs, flying orcs, etc. - Lots of different ways to kill orcs: weapons, powers, traps, and guardians
3	1	a	Nice polished fun TD/3PS. Got to finish it sometime. High quality game for cheap, what's not to like?
5	1	a	Fun game which offers a fresh take on the tower-defense genre. By putting you in the middle of the fray there is never a dull moment. The monsters are fun, the traps are fun, the character is fun and the gameplay is challenging and (wait for it) fun. What more could you expect? If you catch this game during a steam-sale you should definately give it a try.
7	1	a	So.Very.Fun  There is nothing more to say, this game is amazing fun and I really don't understand why everyone does not play it.
9	1	a	Orc Must Die is typically one of those indie games that must be in the library of those gamers who a) like the RPG genre b) are fond of indie games. This game is not just an RPG but also a strategy one.  It is a tower defense game, basically, but as opposed to the usual top-down approach this game uses a third person perspective. It is an interesting choice but certainly makes the game convenient to play. The rest is the usual stuff: the orc waves are getting more and more difficult and the player unlocks more types of traps. Oh, and of course, on later levels we have to look out for more areas as the enemies can approach our base from several directions.  If you are bothered by the fact that one single orc reached your base and because of that you lost a couple of points you are free to replay all previous levels for better results. This replayability and the dozens of available levels make sure OMD is a long-lasting experience. At the time of writing this review the game has a 75% discount and its GOTY edition certainly is a catch for just 2 euros.
11	1	a	This is a really great and fun tower defense game mixed with real-time action game... once you get the hang of it. Not to imply that it isn't fun right out of the gate, but it doesn't take very long for you to sort of realize that the game wants to be played in a very particular way, and if you aren't picking up the game's hints, it can get frustrating. There are frankly a lot of things about this game that are VERY USEFUL INFORMATION that it doesn't do a particularly good job of explaining to you. Here are just a few examples of things that are confusing and will drive players to consult ye olde Google:  1. How in the hell does the skull system work...??? 2. I'm kicking a** and no orcs are getting into the rift, but I keep getting low scores...??? 3. I have no idea what I'm supposed to do with this steam trap...???  Here are the short versions to those answers:  1. For 5 skulls, beat the level, get lots of combos, don't lose any rift points, and beat the mysterious 'target time' that you have no idea exists or what the specific target time is unless you finish the level and select 'statistics' from the end-of-level options then look for the fine print.  2. Combos. It's not enough to just kill all the orcs and keep them away from the rift. You have to kill lots of orcs simultaneously, really fast, as much as possible.  3. The steam trap is a worthless piece of crap that does nothing useful (and it's not the only one). Just ignore it.  If you want to head down the path of victory instead of the path of what-the-hell-is-going-on, then here is where you should start:  1. Wind Bracers 2. Archers 3. Tar pits 4. Barricades 6. Ice amulet 7. Steel Weaver -&gt; Death Augmenter  You'll unlock these as you progress, but those are probably the most useful traps in the game. Orcs plodding slowly through a snaking trail of tar while 15 archers fire flaming arrows at them simultaneously? While you simultaneously use the bracers to blow huge crowds of them into a lava/acid pit? Victory.  You'll pick up more tricks and variations as you go. Swinging mace trap + tar pits = virtually unstoppable. Expensive, but heavenly.  Are fliers a problem? Or maybe ogres? Or maybe hunters? ICE AMULET THOSE A-HOLES.  It's really fun once you get the feel for it and find the optimal strategies, but aspects of the game can definitely feel mysterious and frustrating at first.  I'm just three levels away from 5-skulling the entire game. It's been a good time.
13	1	a	Orcs don't have to die, but they keep walking into my traps.
15	1	a	  Originally posted by  The TL,DR Genie :
17	1	a	Stay away...too addictive
19	1	a	Nice tower defense-ish game. Basically you have to control the flow of Orcs in such a way that you manage to kill them all (either with traps or by yourself).  I think it is quite a good game. Also you can get it cheap enough as it currently is in the Humble (Jumbo) Bundle.
21	1	a	This game actually turned out to be a lot more fun than I thought it would be. Stragtigically placing all the wonderfully wicked traps to kill as many Orcs as possible before they get to the point where you have to fend them off is a great challange. Picking your traps is fun considering there are many to choose from. traps are also upgradable which is definatley a nice touch. Would I recommend this game, yes to anyone. So why not go on over and get your copy now and while you are there grab Orcs must die 2 and the DLC....I did!
23	1	a	 1-sentence review :
25	1	a	I hate orcs and this is good for my soul
27	1	a	Wasn't expecting much from this. Wasn't expecting much at all. Then I played the game and slapped myself in the face. Later I looked in the mirror and berated myself for being an idiot. Then I wiped away my self-inflicted tears and went back to my computer with new tears in my eyes... tears of joy brought by this game.
29	1	a	If you've ever had the sadistic urge to kill en masse with a plethora of cruel, innovative, and brutal methods this is the game for you
31	1	a	Nice take on an FPS tower defense. Worth playing just for the hilarious dialogue alone.
33	1	a	Definitely rare, when the entire objective of a game can be put into its title. Very easy to learn, nice build-up 'tutorial' (one thing every round), and funny characters with awesome lines.
35	1	a	Me: God please show me a good TD game. God: Ok son, take this game ''Orcs must die!'' Me: Thanks god.
37	1	a	Orcs Must Die! Is a first-person tower defence game developed and published by Robot Entertainment. It was released in October 2011. You play as a War Mage that defends his rift, or base, against the enemy orcs and fellow allies. In the first-person aspect, your War Mage has weapons that you use against the enemy and you construct defences to defend your Rift. This game is purely single-player. This review will cover the overall concept in regards to story and downloadable content, gameplay, and to a smaller extent, performance.  Orcs Must Die features a simple concept with an easy learning curve. The simple concept is tower defence and there is no tutorial because you place units to defend and should not require assistance. This game features 25 base game missions with 5 separate missions through the Lost Adventures DLC and there is a small story attached to the base game missions. The DLC contained new units and new levels, so while there is a passable amount of content, for $2.99 it does no harm. There is three difficulties so this game has enough replayability for 25 hours. Regarding the story, I did not overly understand the actual story at hand because it was not emphasised. The start of each level had the War Mage advancing the unclear story such as him being alone in the mages and having to defend against the enemy. There were around three cut scenes in the entire base game missions that succulently revealed the story but without those, the attached story was unclear and an afterthought. If the story was emphasised more through cut scenes this game would have been better. Moving on, each level is different and vary in difficulty, providing a new experience with most of the levels. For instance, as one level progressed it increased in difficulty. As the missions progressed, it became harder in difficulty. Therefore, I praise the level designs that are neat and add diversity and fun towards the game. As for enjoyment, I enjoyed the missions and the overall concept and style for the most part, but levels started to become stale and therefore, were becoming boring but luckily I finished all missions on easy difficulty without being burnt out.  The gameplay is basic and has a large amount of variety. The gameplay aspect is a wave begins and your units and your player beat the enemy, gaining income to spend on other units or upgrades. There is a very nice variety of units because there is a total of 30 units and weapons, and while I used the same eight for each mission there were other options at least. One feature is the upgrade tree, which is three different trees with different abilities and the player chooses one per level. You spend your currency you gain from killing enemies on unlocking abilities in the tree through a vertical skillset approach, which is you unlock skill one, then you can unlock skill 2 and so forth. For instance, one skill may be reducing the reload times for timed units. I like this but I believe its unbalanced because for 29 missions I used only one tree and the other mission I used another one, as that particular tree I mainly used drastically improved the powers of my units. Another system is the upgrading of abilities and/or reducing the cost of your units after the levels by using skulls. For instance, upgrading archer guardians would reduce the price from 600 coins to 500 coins. This proves incredibly useful because of the course of the level, as things get harder, you need stronger units. The game makes the little things count, such as witty comments from your War Mage to the sweet killing animations, providing a light-hearted atmosphere. Furthermore, the artwork is very nice with its cartoon approach that freshens the games apperance. The one main issue I had with the gameplay was the generic movements by the AI and their lack of animation in attacking and rushing. For instance, I felt that each unit lacked diversity in movement and animation because the ogres have different clothing and names but all have the same animations and movements. This is the same with the orcs and the flying units. It gets repetitive as well because you get the feeling its like 'oh, the ogre is charging at me again'. The other small issue was the pathfinding bugs with enemies, but not a major issue.  The performance was consistent and is optimised. I could play on max settings at 60+ FPS. This is not a big deal but just thought I would mention it.  Orcs Must Die is a solid game. It benefits from the simplicity and diversity of the game in enemy characters, units and the basic nature of defending against multiple waves of enemies. It suffers from the lack of animation and movement in enemy, that makes the game repetitive and towards staleness. The story is very disappointing as it is an afterthought, though it has its small moments. The artwork and gameplay is neat and light-hearted and the overall atmosphere of the game matches this description. I completed the game in eight hours and this was an appropriate length because I was close to being bored. But, I enjoyed it for the most part because of the simplicity. Furthermore, has its pros and cons and is a solid game, however, it does not stretch into being a good game. At $12.99 for the game of the year edition, I recommend it on sale. It’s a fun game that is casual and easy to play but there is not enough fresh content to play this for twenty hours.  Ratings system: For this particular game, I will rate the concept and gameplay judging from what I wrote and average those scores. I will then range the score to what I felt it should be given.  Concept: 6.5/10 Gameplay: 5.5/10 Overall: 5.5/10  Thanks for reading my review! If you liked this review, rate it and join my review group.  http://steamcommunity.com/groups/AntwogReviews  If you have questions comment below or post in Antwog's Analysis (Reviews) general discussion page.   http://store.steampowered.com/app/102600/ 
39	1	a	  5 out of 5
41	1	a	Good meat!
43	1	a	This game is a blast it is easy and fun to play. The in game dialouge is funny and the story is understandable  RATE IT 8.5/10
45	1	a	Really fun take on tower defense. good design. AAA art quality.
47	1	a	Exellent twist on the tower defence games, allowing you to control a hero as the waves decend.  funny story easy to control (works with controller) cool puzzels (great challange, not sure if you reference this as a puzzel game) this one is single player, but adds a competitive edge with leader boards, beat your friends.  lots ot fun, would recommend it.
49	1	a	This is a great game. I was hesitant at first, but a third person tower defense game kept me entertained for hours. I managed to get the second one as well. It's a fairly difficult game, depending on your skill level.  
51	1	a	Orcs Must Die! is an outstanding, well done Indie game with excellent, quick and ongoing support in the Steam forums by Robot Entertainment. This game can be played several different ways, so there is great replayability. Examples: 1) you can play just to complete the 24 War Mage mode levels followed by the 24 Nightmare mode levels, followed by 5 levels more for each if you own the DLC, 2) you can playthrough to '5 skull' all the levels, and 3) you can playthrough trying to achieve higher or top scores by using different combinations of traps. You MUST, however, make sure you have at least a dual core processor as this game heavily uses the second core for its animations. I highly recommend this game!
53	1	a	You know from the developer said about Orcs Must Die:  Slice them Burn them Chop them Pound them Freeze them  You can use any methods to kill Orcs in this game, simple concepts but varies of executions. Your war mage is become like one man army, dealing with thousands of orcs every time you play this.  You got traps, guardian, spells and weavers to help you killing the orcs, you'll never regret it how things works out if you play this.   This is a hybrid of 3rd person shooter and Real Time Strategy (RTS) because you need to know what kind of trap that will make orcs unable to enter your rift and don't forget of Big Boys such as Ogres and Bat for the Air units.
55	1	a	I played a lot of tower defence games in Warcraft 3. But Orcs must die sets a new level in this genre. Combining a 3rd person action game with tower defence, it created the ultimate action survival game. Set in a fictional fantasy universe, you have to defend humanity against hordes of orcs from another dimension. For that, they built big fortress' around the portals, you have to defend.  For that, you not only have weapons and spells, but a big arsenal of traps and mechanical defend systems, from ordinary spike traps to big swinging clubs, burning pits and big brutal mechanical grinders. Every level is made of one or several floors with one or several directions the enemys can spawn. You have to defend the rifts to the normal world, so the orcs dont conquer it.  Using the right collection of traps, wisly using your abilitys and being a tactical genius desides about victory and defeat. The game doesnt take you lightly. With the first levels being easily understandable and mostly fast to solve, some maps are difficult beyond everything encountered before. Some maps need tricks you have to find out all by yourself, some just need you to be fast like sonic, defending two rifts at once.  Having a small storyline, mostly living from comedy, the campaign is really fun to play. After one playthrough you unlock another difficulty, that is a serious challenge (and was a real pain for me).  It isnt a real game for casual players, but a good game, for tacticans, that not only want to think but slay their way through their enemys.
57	1	a	This is an awesome game, lots of action, and humor. The best part is you can play this on the crappiest laptops/computers!
