51	1	a	Not as good as its predecessor, but still a good game. The AI is a little wonky, and if you know a few tricks it's easy to use some sneaky tactics to beat the computer, even on the hardest settings. Would definitely reccomend this game if you are just starting to play RTS games and want something a little more forgiving than Starcraft or AoE2.
3772	1	a	As always, this still is the best military simulator in the world! ArmA keeps affascinating me for its realism. I really suggest you to buy the game if you're a 'fan of war', real war. The maps are really detailed and the AI is really â¥â¥â¥â¥â¥â¥â¥! Actually, too much but there are mods that can help you resolve that problem. Anyway, if you buy this game, PLAY IT WITH A CLAN. Arma 3 really makes you cooperate with other people in order to survive and complete your mission. if you're a CoD fan, you rather change side or forget about ArmA. They are completely different, and ArmA itself is usually not liked by 'shoot and run' fan boys. However, ArmA's editor allows you to create your own missions in every detail. Actually, it's not too simple making them, but with some commands and other stuff you can start making some nice missions and enjoy the game with your friends. Furthermore, there are tons of forums and people that can help you improve your editing skills providing you with commands, suggestions, and scripts. ENJOY.
352	1	a	best military simulator ever
5191	0	a	arma is good ill give it that, but thats all ill give. The game is good, runs smoothly, and for the most aprt without any hiccups. There is only one thing i see wrong, Price of dlc i mean seriously 30 something dollars for a couple of helis the community can make in five minutes? they do really need to rethink this whole marketing thing, not all gamers are rich people
1490	1	a	This game has ups and downs. The up is that Arma has a huge modding database. Com is that you need a good peice of hardware to run it. Overall I recommend this game just for it's realism and simulation.
2468	1	a	Easily one of the best shooters I have ever played. More Simlator then most claiming to be out there. Nothing like a 'C.O.D' or 'BF'. Great Game Highly Recomend It.
4738	1	a	the definitive go karting experience
354	1	a	Ive had this game sitting in my library forever, i tired playing the campaign awhile back and just couldnt get into it. Well today i tried out a co op server. About 8 hours later i realized I was extremely hungry and it was nearly 3 in the morning. After 1 session of playing i had plenty of super fun moments from my very first mission where our helicopter got shot down almost instantly upon entering the AO leaving me as the lone survivor all the way up to my last mission where we had an insane firefight with overwhleming odds. What really wraps the game together though is the sound...One second you're moving towards an objective and suddenly bullets cracking overhead becomes the only thing you hear. What makes this even more tense is you might not know where you're being shot from and even once you do find the bad guys, you have to fight through the recoil of your weapon and your fatigue in hopes you can land a nice shot on them. You are not Superman in this game, you can't mow down bad guys like Call of Duty and youcan die faster than you can blink if you're not careful. Really fun game if you want to get as close to combat as you can without actually being there.
1403	1	a	If you want to drive BAD â¥â¥â¥ TANKS, JETS, OR HELICOPTERS THAT ARE ALL ARMED TO THE TEETH buy this game, if you want Fun cooperative gameplay and tactical, realistic fire fights, buy this game. The realism is insane, from actually needing a First aid kit to treat a wound, to having to find parts to repair a vehicle this game is sweet!
2703	1	a	Great game!!
649	1	a	ArmA is military simulation with military venicles,helicopters,... and weapons.ArmA III is good simulation,but body armor is garbage.In ArmA II you kill everything (without tanks,choppers,...) with one bullet.In ArmA III you kill a soldier with cca 2-5 bullets to torso,to helmed is cca 2-3 bullets and to face is cca 1-2 if you if you aim well.But in ArmA III is the greatest island of the ArmA series.Altis A.K.A Lemnos is large with much cities and villages.Stratis (i dont know how this island was called in real live) is the second island with cca 2-3 towns and 1 city called Agia Maria i think.I play this game with some addons and i can recommend addon called Speed Of Sounds.This addon adds to the game a real sounds of weapons recorded from the firing range.ArmA III includes mission editor where can you create your own mission or campaign and awesome multiplayer.The venicles is good,but in most cases the venicle is remake of the for example NATO AR-2 Darter (quadrotor) is remake for the all fractions (NATO,CSAT,AAF) without FIA.In year cca 2035 is a invasion of Hecler and Koch machineguns and grenade launchers.The joke is in the infantry weapons.I dont see any infantry weapons from Hecler and Koch without addons.Lets go to final verdict...This game is fun but the body armor must die.Venicles and technic is good,but its a remake in most cases.BiS dont exploited the potential of year 2035 and nearly vehicle according to the real originals without some features.Mission editor is good and multiplayer is awesome.You can create a mission and you can play it with friends.I give this game 8/10 or 85/100% who want this score.I hope that my review will be helpful when you buy this if you buy this :)
5089	0	a	Bad game for AMD users if you want to have 30fps compared to Intel 40fps+
1327	1	a	This game is amazing its like 6 or 7 games in one....with all the mods you can play with this game makes this game so worth the money....never have i played a rp shooter but its so epic
1040	1	a	Very fun shooter to play with friends and I also love to play altis life!
2827	1	a	Wow, where do I start with this game? There is just some much to it that its hard to narrow down the game to your basic FPS, because its   MUCH   more than that.     Basics
2763	1	a	Awesome game, sandbox, immersion and tons of excellent mods make it THE best fps, and its flexibility allow you to get you in both arcadish missions as well as some realistic mil sim missions. Flexibility of missions is so wide that in any other game we would have called it mods. But in arma, its only autodownloadable missions, no need to suscribe to gigabytes of mods to have a real variety of game types. Mods can adds some very nice units or maps if you want to go deeper.
5087	1	a	This is a realy nice game ,well made, fun, military Honestly i Think this is the best Military roleplaying game .  -The comunity is full of awensome addons , like climbing addon ,rappel addon ...... and many more  - I do recommend playing with friends for an awensome coop military experience  - Oh yhea and we also have A steam group it Nammed Shadow Company123 (a group that anyone can join and form a team with us , have fun , talk etc ) - The vehicles are are very good and easy to control  - Game Mods: thers a Big variety of mods  - Workshop mission : You can download missions made by comunity and play with friends   Conclusion : this game worths your time .
1311	1	a	Its awsome you should try it 
4939	1	a	Best mil sim so far. And besides that, you can have fun in the rpg servers.  Bad side is if you really wanna fully enjoy the game, you have to buy all the dlcs, and the latest Apex dlc is like 27 bucks.
270	1	a	this is realy a good game there are enough modde't servers to play on you will find something you like
669	1	a	Even Stephen Hawking runs better than this game.
3832	1	a	30 out of 30 fps
3512	1	a	I loved every detail&amp;feature in this game except the DLC, where you'll have to pay $15 for two helicopters and to remove a â¥â¥â¥â¥â¥â¥ kind of advertisement in-game.  As I said except those â¥â¥â¥â¥â¥â¥ money farming DLC's, you'll have to play this game with mods to have fun, in my opinion. If you want realism you should get ACE, but I high recommend Exile&amp;Epoch mods as I had the most fun with these mods.  And, this game is overpriced, in my opinion.
901	1	a	GG! Good game, love it +1
456	1	a	Honestly one of the best games ive ever played between all the mods like exile and the normal game modes like king of the hill this game cannot get boring. Ive put in many hours into lots of mods and such and this is what makes the game the best, you can choose how you wanna play the game zomies or killing in a town this game has it all.
2059	1	a	Ok so I bought the game and played a bit to get the controls under my fingers. Then I descovered the Epoch mod. Then I found out that lots of players are â¥â¥â¥â¥â¥ on Epoch servers. Then I found a PvE Epcoh server. Then I began to understand how people rack up thousands of hours on this game: 1) it's absolutely amazing  2) it has a zombie mod that is a billion times less glitchy than Arma 2 DayZ 3) Trying to go from one city to the next without a vehicle.  Tips for Epoch: Get a DMR or sniper rifle. Regardless if you're PvP or PvE, you'll need a long range rifle and a good scope. If you don't have these, you'll get picked off by the Players and AI that do have them.  Other priority items are... Carryall packs (largest backpack) First aid kits believe it or not; smoke grenades. If you can make a friend on PvP or are assaulting an event with some random person on a PvE server, and they can't see a target that you can, toss a smoke.  I've used it lots of times and it works like a charm  Totally worth buying, 100% replayability 
4171	0	a	it no work for me
2190	1	a	Only if you have a strong cpu xd
5044	1	a	With over a thousand hours on this game, I can say that Arma III is truly amazing. The first time I started playing this game I knew right then and there that I am going to be getting my money's worth. I was impressed on what was being shown right before my eyes when I launched the boot camp campaign tutorial. It was very immersive from the start and was that way until the end of the campaign. I recently joined a military realism/simulation unit because I wanted to get more experience in the game and learn more about the infantry before I am going to enlist in the Army. Joining this unit got me into modding this game.. alot. I will tell you this now, the game is completely different when you add a few mods. I would place this game as a nine out of ten itself, but adding mods as simple as subscribing to content from steam to downloading files from a website just breaks the scale, unlike many games. This game is capable of being a very basic training simulator in the military. Overall this is my favorite game in my steam library and most definitely recommend you get this game. I just cant wait to see whats in store for this game's future DLC's and feature to the Arma Series. Hoaah Bohemia, and HOAAH AMERICA!
214	1	a	Its the best computer game in history!!! Arma 3 really sends you to war. it has a big terrains,massive multiplayer mods an thousands of addons that makes it perfect.Just mess with Arma!
276	1	a	This game is one of the best Military Simulators ever! Set in the future with the Nato Forces, CSAT Forces, AAF Forces and Guerilla Forces and with the massive community you can do amazing things with friends or on multiplayer servers! I recommend this game 10/10 Best Arma game yet.
4801	1	a	The most complex and realistic Tactical Military Shooter ... once ghost recon went down the tubes after ghost recon 1 this filled the void for me and gets allot of my attention and game time :)
3410	1	a	10/10 would sell csgo skins for this game  Side note : Npcs have aimbot on lowest difficulty (on singleplayer) , but the end result is worth it
1505	1	a	Something between Americas Army and Battlefield, this game gives me what i need regarding realism and graphic design. The performance on custom missions definitely needs improvement - sadly, nothing seems to be happening anymore. Either way, i recommend!
2765	1	a	7.5/10 Good: Huge open-world map, variety of community content, improvements from ARMA 2 Bad: Lack of official content, some promised features scrapped, short campaign with convoluted plot
2371	1	a	War Simulator, not like Call Of Duty this is not fast paced. If you get shot you die.
3571	1	a	Nothing is more fun than blowing up Persians with homodachis.
